Image file,Generated Caption
../data/validation/images/COCO_val2014_000000279818.jpg,a man sitting on a bench next to a fire hydrant
../data/validation/images/COCO_val2014_000000295269.jpg,a table with a variety of cookies and pastries
../data/validation/images/COCO_val2014_000000187235.jpg,a boat in the water
../data/validation/images/COCO_val2014_000000291724.jpg,a crowd of people are holding up cell phones
../data/validation/images/COCO_val2014_000000187196.jpg,a man in a suit and tie is waving
../data/validation/images/COCO_val2014_000000170898.jpg,a dog laying on a bed with a blanket
../data/validation/images/COCO_val2014_000000358255.jpg,a bedroom with a bed and a window
../data/validation/images/COCO_val2014_000000578341.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000292988.jpg,a woman on skis
../data/validation/images/COCO_val2014_000000198489.jpg,a little girl standing on a sidewalk holding an umbrella
../data/validation/images/COCO_val2014_000000085348.jpg,a kitchen with a wood stove and a pizza oven
../data/validation/images/COCO_val2014_000000149017.jpg,a body of water
../data/validation/images/COCO_val2014_000000579192.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000507935.jpg,a young girl is riding a skateboard
../data/validation/images/COCO_val2014_000000179727.jpg,a woman playing tennis on a tennis court
../data/validation/images/COCO_val2014_000000100848.jpg,a living room with a couch and a television
../data/validation/images/COCO_val2014_000000020175.jpg,a group of people standing around a kitchen
../data/validation/images/COCO_val2014_000000361341.jpg,a bear in a tree
../data/validation/images/COCO_val2014_000000190656.jpg,a pizza in an oven
../data/validation/images/COCO_val2014_000000493613.jpg,a pair of shoes
../data/validation/images/COCO_val2014_000000094852.jpg,the elephant is gray
../data/validation/images/COCO_val2014_000000409921.jpg,a bus is parked on the side of the road
../data/validation/images/COCO_val2014_000000104453.jpg,a man in an orange jacket is skiing down a hill
../data/validation/images/COCO_val2014_000000252559.jpg,a brick building
../data/validation/images/COCO_val2014_000000085813.jpg,a group of people skiing down a snowy hill
../data/validation/images/COCO_val2014_000000272185.jpg,a parking meter on the side of the road
../data/validation/images/COCO_val2014_000000384587.jpg,a clock on a shelf
../data/validation/images/COCO_val2014_000000448114.jpg,a truck is parked in a parking lot
../data/validation/images/COCO_val2014_000000052017.jpg,a small yellow plane
../data/validation/images/COCO_val2014_000000059393.jpg,a rocky mountain
../data/validation/images/COCO_val2014_000000099039.jpg,a woman sitting at a table with a glass of wine
../data/validation/images/COCO_val2014_000000046508.jpg,a man riding an elephant
../data/validation/images/COCO_val2014_000000301928.jpg,a woman riding a horse over an obstacle
../data/validation/images/COCO_val2014_000000437738.jpg,a stop sign on a street corner with a stop sign
../data/validation/images/COCO_val2014_000000173832.jpg,a cat laying on a couch with a mouse
../data/validation/images/COCO_val2014_000000524382.jpg,a group of dogs
../data/validation/images/COCO_val2014_000000184321.jpg,a train is coming down the tracks at a train station
../data/validation/images/COCO_val2014_000000230240.jpg,a man and woman on skis
../data/validation/images/COCO_val2014_000000323827.jpg,a large black sculpture
../data/validation/images/COCO_val2014_000000510395.jpg,a white cow grazing in a field next to a stone building
../data/validation/images/COCO_val2014_000000120792.jpg,two people playing a video game in a living room
../data/validation/images/COCO_val2014_000000009262.jpg,a table with a teddy bear sitting at it
../data/validation/images/COCO_val2014_000000106453.jpg,a group of horses
../data/validation/images/COCO_val2014_000000092543.jpg,a little girl standing next to a fire hydra
../data/validation/images/COCO_val2014_000000115866.jpg,"a table with a bowl of cereal, a bowl of fruit, and a"
../data/validation/images/COCO_val2014_000000042288.jpg,a man jumping in the air with a frc
../data/validation/images/COCO_val2014_000000503404.jpg,a truck parked on the side of the road
../data/validation/images/COCO_val2014_000000080337.jpg,a man holding a bunch of bananas
../data/validation/images/COCO_val2014_000000117759.jpg,a woman is brushing her teeth in the bathroom
../data/validation/images/COCO_val2014_000000106794.jpg,a horse pulling a carriage
../data/validation/images/COCO_val2014_000000328301.jpg,a yellow car parked in a parking lot
../data/validation/images/COCO_val2014_000000057244.jpg,a train engine
../data/validation/images/COCO_val2014_000000465820.jpg,a boy sitting on the ground
../data/validation/images/COCO_val2014_000000459195.jpg,two men sitting on a log
../data/validation/images/COCO_val2014_000000398489.jpg,a cat laying on a bed with a blue blanket
../data/validation/images/COCO_val2014_000000091110.jpg,a man and woman playing frc
../data/validation/images/COCO_val2014_000000287305.jpg,a bus on the street
../data/validation/images/COCO_val2014_000000059393.jpg,a rocky mountain
../data/validation/images/COCO_val2014_000000258141.jpg,a man sitting on a train seat
../data/validation/images/COCO_val2014_000000095520.jpg,a parking meter
../data/validation/images/COCO_val2014_000000101491.jpg,a man walking down a street with a suitcase
../data/validation/images/COCO_val2014_000000486118.jpg,a group of girls
../data/validation/images/COCO_val2014_000000073278.jpg,three people sitting on a bench eating food
../data/validation/images/COCO_val2014_000000319350.jpg,a woman sitting on a couch
../data/validation/images/COCO_val2014_000000504977.jpg,a woman sitting on a bench
../data/validation/images/COCO_val2014_000000214646.jpg,a man with a messy hair
../data/validation/images/COCO_val2014_000000565034.jpg,a computer on a desk
../data/validation/images/COCO_val2014_000000000294.jpg,a man in a kitchen holding a pan
../data/validation/images/COCO_val2014_000000316526.jpg,a bus is driving down the street in a city
../data/validation/images/COCO_val2014_000000383359.jpg,a man is playing tennis on a court
../data/validation/images/COCO_val2014_000000238029.jpg,a table with a pizza and a glass of wine
../data/validation/images/COCO_val2014_000000434976.jpg,a little girl playing a video game
../data/validation/images/COCO_val2014_000000115946.jpg,a street with a traffic light on a pole
../data/validation/images/COCO_val2014_000000450993.jpg,two men on surfboards
../data/validation/images/COCO_val2014_000000345960.jpg,a woman is standing in a kitchen with a stove
../data/validation/images/COCO_val2014_000000154419.jpg,a cat wearing a plastic bag on its head
../data/validation/images/COCO_val2014_000000459064.jpg,a dog looking out a window
../data/validation/images/COCO_val2014_000000387079.jpg,a group of girls playing soccer
../data/validation/images/COCO_val2014_000000499775.jpg,a bus on the road
../data/validation/images/COCO_val2014_000000492246.jpg,a woman with purple hair
../data/validation/images/COCO_val2014_000000223833.jpg,a cat is laying on a bed in front of a television
../data/validation/images/COCO_val2014_000000257838.jpg,a man putting a pizza into an oven
../data/validation/images/COCO_val2014_000000098871.jpg,a cat on a fluffy white blanket
../data/validation/images/COCO_val2014_000000264032.jpg,a kitchen with a sink and a microwave
../data/validation/images/COCO_val2014_000000227073.jpg,a woman in a hat and sunglasses standing on the beach
../data/validation/images/COCO_val2014_000000190494.jpg,a white cloud in the sky
../data/validation/images/COCO_val2014_000000219192.jpg,a girl playing tennis
../data/validation/images/COCO_val2014_000000544395.jpg,a group of elephants are walking through the grass
../data/validation/images/COCO_val2014_000000366508.jpg,a small bear walking across a field of grass
../data/validation/images/COCO_val2014_000000478664.jpg,a man with a beard
../data/validation/images/COCO_val2014_000000513882.jpg,a plane in the sky
../data/validation/images/COCO_val2014_000000023807.jpg,a man and woman sitting on a rock eating food
../data/validation/images/COCO_val2014_000000060988.jpg,a man on a motorcycle watching a plane
../data/validation/images/COCO_val2014_000000312720.jpg,a person is flying through the air on a snowboard
../data/validation/images/COCO_val2014_000000038540.jpg,a bus is parked in a parking lot
../data/validation/images/COCO_val2014_000000423731.jpg,the sky is blue
../data/validation/images/COCO_val2014_000000020541.jpg,a black bird is standing on a box
../data/validation/images/COCO_val2014_000000132136.jpg,a beach with a lot of kites flying in the air
../data/validation/images/COCO_val2014_000000085268.jpg,a bathroom with a sink and a mirror
../data/validation/images/COCO_val2014_000000189387.jpg,a large building with a clock on the top
../data/validation/images/COCO_val2014_000000155617.jpg,a bathroom with a toilet and a checkered wall
../data/validation/images/COCO_val2014_000000262274.jpg,a man standing on a beach next to a surfboard
../data/validation/images/COCO_val2014_000000377802.jpg,a woman in a field
../data/validation/images/COCO_val2014_000000146855.jpg,a man is jumping in the air between a traffic light
../data/validation/images/COCO_val2014_000000320641.jpg,a man riding a bike on a path next to a lake
../data/validation/images/COCO_val2014_000000504827.jpg,a bathroom with a sink and a toilet
../data/validation/images/COCO_val2014_000000273230.jpg,a person is throwing a frck
../data/validation/images/COCO_val2014_000000522232.jpg,a man working on a motorcycle
../data/validation/images/COCO_val2014_000000207937.jpg,a man holding an umbrella
../data/validation/images/COCO_val2014_000000146742.jpg,a woman sitting on a bench
../data/validation/images/COCO_val2014_000000039009.jpg,a group of people holding hot dogs in paper cones
../data/validation/images/COCO_val2014_000000434735.jpg,two gis are standing in a field of grass
../data/validation/images/COCO_val2014_000000213765.jpg,a black and white photo of a kitchen
../data/validation/images/COCO_val2014_000000528136.jpg,a van with a satellite antenna on top of it
../data/validation/images/COCO_val2014_000000118260.jpg,a man and a child are flying a kite
../data/validation/images/COCO_val2014_000000570515.jpg,a man is putting a pizza in an oven
../data/validation/images/COCO_val2014_000000308599.jpg,a red door with a stop sign on it
../data/validation/images/COCO_val2014_000000119845.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000080017.jpg,a toilet with a note on the seat
../data/validation/images/COCO_val2014_000000183676.jpg,a man sitting on a beach with a surfboard
../data/validation/images/COCO_val2014_000000557402.jpg,a vase of flowers on a table with a mirror
../data/validation/images/COCO_val2014_000000231379.jpg,a man on a motorcycle
../data/validation/images/COCO_val2014_000000443860.jpg,a man sitting down looking at his cell
