Image ID,Image file,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type
54091,../data/validation/images/COCO_val2014_000000054091.jpg,54091001,What color is the recliner?,brown,"{'red', 'purple', 'maroon', 'brown', 'burgundy'}",what color is the,other
478430,../data/validation/images/COCO_val2014_000000478430.jpg,478430002,What is in the woman's hands?,frisbee,{'frisbee'},what is in the,other
559707,../data/validation/images/COCO_val2014_000000559707.jpg,559707001,Is this a large portion of food?,no,{'no'},is this a,yes/no
546687,../data/validation/images/COCO_val2014_000000546687.jpg,546687002,Is this an urban area?,yes,{'yes'},is this an,yes/no
344888,../data/validation/images/COCO_val2014_000000344888.jpg,344888002,What animal is standing behind the wired fence?,horse,"{'horsey', 'horse'}",what animal is,other
340511,../data/validation/images/COCO_val2014_000000340511.jpg,340511004,Has the house been renovated recently?,no,"{'no', 'yes'}",has,yes/no
239194,../data/validation/images/COCO_val2014_000000239194.jpg,239194002,Are there more than one type of wild animal?,yes,{'yes'},are there,yes/no
35599,../data/validation/images/COCO_val2014_000000035599.jpg,35599001,Are there any men sitting at the table?,no,"{'yes', 'no', '0'}",are there any,yes/no
509826,../data/validation/images/COCO_val2014_000000509826.jpg,509826033,Is there snow?,no,{'no'},is there,yes/no
32609,../data/validation/images/COCO_val2014_000000032609.jpg,32609000,What color hair does the man have?,brown,"{'brown', 'black', 'unknown'}",what color,other
369647,../data/validation/images/COCO_val2014_000000369647.jpg,369647001,What color is the tie?,red and white,"{'red and white', 'red', 'red & white', 'red and silver', 'purple and maroon striped', 'red white and blue', 'red and blue', 'purple and lavender'}",what color is the,other
198075,../data/validation/images/COCO_val2014_000000198075.jpg,198075005,Are the people facing the same direction?,yes,"{'no', 'yes'}",are the,yes/no
104422,../data/validation/images/COCO_val2014_000000104422.jpg,104422000,Is this a designer tie?,no,"{'triangle', 'no', 'yes'}",is this a,yes/no
242365,../data/validation/images/COCO_val2014_000000242365.jpg,242365002,Is this a small kitchen?,yes,{'yes'},is this a,yes/no
485822,../data/validation/images/COCO_val2014_000000485822.jpg,485822002,What goes in the compartment on the back of scooter?,helmet,"{'spares', 'people', 'none', 'helmet', 'anything', 'drinks', 'backpack', 'bag', 'seat'}",what,other
53491,../data/validation/images/COCO_val2014_000000053491.jpg,53491000,Are there animal byproducts on the pizza?,yes,"{'no', 'yes'}",are there,yes/no
305195,../data/validation/images/COCO_val2014_000000305195.jpg,305195001,Is this a professional baseball player?,no,"{'no', 'yes'}",is this a,yes/no
141416,../data/validation/images/COCO_val2014_000000141416.jpg,141416003,What is the number on the yellow cycle?,0,"{'1', 'no number', '10', '0'}",what is the,number
13132,../data/validation/images/COCO_val2014_000000013132.jpg,13132001,What are the people doing?,fishing,"{'standing in flood water', 'fishing', 'wading', 'fly fishing'}",what are the,other
101785,../data/validation/images/COCO_val2014_000000101785.jpg,101785001,How many tusks can be seen?,4,"{'3', '4'}",how many,number
333630,../data/validation/images/COCO_val2014_000000333630.jpg,333630009,Is the man wearing knee pads?,no,{'no'},is the man,yes/no
287545,../data/validation/images/COCO_val2014_000000287545.jpg,287545000,What color is the wood?,brown,{'brown'},what color is the,other
392506,../data/validation/images/COCO_val2014_000000392506.jpg,392506002,What is this woman selling?,produce,"{'produce', 'vegetables', 'fruit', 'fruit and vegetables', 'cucumbers, bananas, and limes', 'fruits and vegetables', 'food'}",what is this,other
448555,../data/validation/images/COCO_val2014_000000448555.jpg,448555010,What kind of appliance is shown?,refrigerator,"{'refrigerator', 'fridge'}",what kind of,other
365404,../data/validation/images/COCO_val2014_000000365404.jpg,365404005,Is the man brushing his teeth?,no,{'no'},is the man,yes/no
25202,../data/validation/images/COCO_val2014_000000025202.jpg,25202001,Is this meal hot?,no,"{'no', 'yes'}",is this,yes/no
224742,../data/validation/images/COCO_val2014_000000224742.jpg,224742001,Is there object on the right filled with cookies?,no,"{'no', 'yes'}",is there,yes/no
97156,../data/validation/images/COCO_val2014_000000097156.jpg,97156003,What pattern is the orange shirt in the suitcase?,plaid,"{'checkered', 'strips', 'vinyl', 'plaid', 'cross check'}",what,other
17313,../data/validation/images/COCO_val2014_000000017313.jpg,17313006,Are they all the same person?,no,{'no'},are they,yes/no
152933,../data/validation/images/COCO_val2014_000000152933.jpg,152933003,What does the sign with the crossed out E indicate?,no parking,"{'do not enter', 'no exit', 'no parking', 'no e brake', 'no idea', 'do not enter?'}",what does the,other
528136,../data/validation/images/COCO_val2014_000000528136.jpg,528136016,Is this a performers stuff?,no,{'no'},is this a,yes/no
421437,../data/validation/images/COCO_val2014_000000421437.jpg,421437002,What kind of animal is holding the kite?,bear,"{'kite', 'bear'}",what kind of,other
56373,../data/validation/images/COCO_val2014_000000056373.jpg,56373040,Is the cat unhappy?,no,"{'no', 'yes'}",is the,yes/no
242095,../data/validation/images/COCO_val2014_000000242095.jpg,242095010,How many palm trees do you see?,many,"{'25', '16', '22', '50', '100', 'multiple', '20', 'more than 20', 'many'}",how many,number
297314,../data/validation/images/COCO_val2014_000000297314.jpg,297314013,What is the color of socks?,black,"{'black', 'blue', 'navy'}",what is the,other
564865,../data/validation/images/COCO_val2014_000000564865.jpg,564865007,What kind of place is seen in the picture?,parking garage,"{'outside of building', 'parking lot', 'car garage', 'parking garage', 'factory', 'street'}",what kind of,other
198658,../data/validation/images/COCO_val2014_000000198658.jpg,198658034,Is the cat licking?,no,{'no'},is the,yes/no
253506,../data/validation/images/COCO_val2014_000000253506.jpg,253506004,What type of truck is in the front?,tow,"{'tow', 'tow truck', 'towing', 'wrecker', 'towing truck'}",what type of,other
378302,../data/validation/images/COCO_val2014_000000378302.jpg,378302001,Are there clouds in the sky?,yes,{'yes'},are there,yes/no
283264,../data/validation/images/COCO_val2014_000000283264.jpg,283264003,Which team is the home team?,mets,"{'black uniform team', 'batting', ""don't know"", 'mets', 'black', 'rockies', 'unanswerable', 'colorado rockies', 'red sox', 'gray team'}",which,other
262654,../data/validation/images/COCO_val2014_000000262654.jpg,262654001,Is this in a bowl?,no,"{'no', 'meat and veg'}",is this,yes/no
262736,../data/validation/images/COCO_val2014_000000262736.jpg,262736003,What game are the dogs playing?,frisbee,"{'frisbee', 'fetch', 'catch'}",what,other
207292,../data/validation/images/COCO_val2014_000000207292.jpg,207292009,What ethnicity is the boy?,hispanic,"{'latino', 'latin', 'asian', 'mexican', 'hispanic'}",what,other
397322,../data/validation/images/COCO_val2014_000000397322.jpg,397322008,Is the refrigerator in use?,yes,{'yes'},is the,yes/no
497021,../data/validation/images/COCO_val2014_000000497021.jpg,497021011,Is this a beach?,no,{'no'},is this a,yes/no
511658,../data/validation/images/COCO_val2014_000000511658.jpg,511658002,What color is the table?,white,{'white'},what color is the,other
171181,../data/validation/images/COCO_val2014_000000171181.jpg,171181002,Is this a restaurant?,yes,{'yes'},is this a,yes/no
454562,../data/validation/images/COCO_val2014_000000454562.jpg,454562001,What sport is this?,baseball,{'baseball'},what sport is,other
552074,../data/validation/images/COCO_val2014_000000552074.jpg,552074009,Did the man use the toilet yet or is him about to use it?,about to,"{'about to use it', 'unknown', 'not yet', 'used it already', 'no yet', 'no', 'yes', 'used it', 'about to'}",none of the above,other
553248,../data/validation/images/COCO_val2014_000000553248.jpg,553248000,Is this meal dairy free?,no,{'no'},is this,yes/no
408112,../data/validation/images/COCO_val2014_000000408112.jpg,408112007,How many planes are there?,2,{'2'},how many,number
104320,../data/validation/images/COCO_val2014_000000104320.jpg,104320008,Is this a smartphone?,yes,"{'no', 'yes'}",is this a,yes/no
210228,../data/validation/images/COCO_val2014_000000210228.jpg,210228006,Are the planes heading into one direction?,yes,{'yes'},are the,yes/no
408336,../data/validation/images/COCO_val2014_000000408336.jpg,408336001,How many zebras are in the picture?,4,"{'5', '4'}",how many,number
52257,../data/validation/images/COCO_val2014_000000052257.jpg,52257003,Are these antiques?,yes,{'yes'},are these,yes/no
148766,../data/validation/images/COCO_val2014_000000148766.jpg,148766003,Are these flowers?,no,{'no'},are these,yes/no
562519,../data/validation/images/COCO_val2014_000000562519.jpg,562519002,Will this person be protected from bugs splattering on them?,yes,"{'no', 'yes'}",none of the above,yes/no
181816,../data/validation/images/COCO_val2014_000000181816.jpg,181816001,How many cars are behind this bench?,1,{'1'},how many,number
333240,../data/validation/images/COCO_val2014_000000333240.jpg,333240012,Is this a sandwich?,no,{'no'},is this a,yes/no
91236,../data/validation/images/COCO_val2014_000000091236.jpg,91236010,How many planes?,5,"{'5', '4'}",how many,number
465489,../data/validation/images/COCO_val2014_000000465489.jpg,465489024,What is the man standing on top of?,mountain,"{'snowboard', 'mountain', 'snow', 'hill'}",what is the man,other
200152,../data/validation/images/COCO_val2014_000000200152.jpg,200152002,What image represents Wall Street?,building,"{'man and building', 'building', 'sign', 'bull', 'man', 'signed'}",what,other
196321,../data/validation/images/COCO_val2014_000000196321.jpg,196321000,What type of location is this?,bar,"{'liquor store', 'bar'}",what type of,other
330932,../data/validation/images/COCO_val2014_000000330932.jpg,330932001,Where are the people playing?,frisbee,"{'field', 'frisbee', 'in field', 'soccer', 'park', 'on field'}",where are the,other
233848,../data/validation/images/COCO_val2014_000000233848.jpg,233848001,Is the object in the foreground a kite?,yes,"{'windmill', 'no', 'yes'}",is the,yes/no
360878,../data/validation/images/COCO_val2014_000000360878.jpg,360878001,What type of shoes are the two people in the scene wearing?,sandals,{'sandals'},what type of,other
348379,../data/validation/images/COCO_val2014_000000348379.jpg,348379000,Is the lady trying to be incognito?,no,"{'no', 'yes'}",is the,yes/no
148614,../data/validation/images/COCO_val2014_000000148614.jpg,148614009,How many vases are present?,1,"{'1', '0'}",how many,number
526364,../data/validation/images/COCO_val2014_000000526364.jpg,526364003,Are there lights on behind the door?,yes,{'yes'},are there,yes/no
114616,../data/validation/images/COCO_val2014_000000114616.jpg,114616002,What is the blue dish for?,water,"{'food for sheep', 'food', 'water'}",what is the,other
537297,../data/validation/images/COCO_val2014_000000537297.jpg,537297000,Is this a professional game?,no,{'no'},is this a,yes/no
372580,../data/validation/images/COCO_val2014_000000372580.jpg,372580001,Is there a shark chasing her?,no,{'no'},is there a,yes/no
33652,../data/validation/images/COCO_val2014_000000033652.jpg,33652001,How is the pizza cut?,not cut,"{'knife', ""it isn't"", 'straight', 'uncut', 'not', 'not cut'}",how,other
486774,../data/validation/images/COCO_val2014_000000486774.jpg,486774010,Is the man covered up?,no,"{'no', 'yes'}",is the man,yes/no
564739,../data/validation/images/COCO_val2014_000000564739.jpg,564739006,What numbers are on the train?,7889,"{'7889 7889', '7889'}",what,number
237814,../data/validation/images/COCO_val2014_000000237814.jpg,237814009,What color is the batters headband?,black,"{'blue', 'black', 'white'}",what color is the,other
168225,../data/validation/images/COCO_val2014_000000168225.jpg,168225001,How many lights are above the mirror?,1,"{'1', '2'}",how many,number
158222,../data/validation/images/COCO_val2014_000000158222.jpg,158222000,What is this room used for?,office,"{'computer', 'work', 'office', 'office study', 'study'}",what is this,other
281455,../data/validation/images/COCO_val2014_000000281455.jpg,281455015,Is the bird landing or taking off?,taking off,"{'taking off', 'landing'}",is the,other
27441,../data/validation/images/COCO_val2014_000000027441.jpg,27441000,What time of day is it?,evening,"{'night', 'sunset', 'dusk', 'evening'}",what time,other
327771,../data/validation/images/COCO_val2014_000000327771.jpg,327771001,Is this room tidy?,yes,{'yes'},is this,yes/no
129159,../data/validation/images/COCO_val2014_000000129159.jpg,129159004,Where is the tent?,right side,"{'pavement', 'on right of picture', 'outside right', 'outside', 'on bottom right', 'right side', 'street side', 'sidewalk'}",where is the,other
476597,../data/validation/images/COCO_val2014_000000476597.jpg,476597012,Which man is wearing a costume?,both,"{'middle', 'mannequin', 'man next to bookcase', 'man in black', 'center', 'on right', 'left', 'hat', 'both', 'officer'}",which,other
238029,../data/validation/images/COCO_val2014_000000238029.jpg,238029004,What drink is in the jar?,sangria,"{'cannot tell', 'sangria', 'iced tea', 'juice', 'beer', 'tea'}",what,other
299573,../data/validation/images/COCO_val2014_000000299573.jpg,299573000,Has the weather been rainy?,no,{'no'},has,yes/no
401758,../data/validation/images/COCO_val2014_000000401758.jpg,401758008,Is this dog trying to eat the ball?,no,{'no'},is this,yes/no
250240,../data/validation/images/COCO_val2014_000000250240.jpg,250240001,Could a person take a shower there?,yes,"{'no', 'yes'}",could,yes/no
351369,../data/validation/images/COCO_val2014_000000351369.jpg,351369000,What is happening to the plane?,landing,"{'it is smoking', 'it is landing', 'landing'}",what is,other
